search_terms,additional_data,merchant_name
"[""truly""]","{""latitude"": ""34.7037965"", ""store_id"": ""1b213747-22bb-5f30-8658-714304f55bf5"", ""longitude"": ""-118.1567366""}",Uber Eats - Batz Liquor
"[""truly""]","{""latitude"": ""36.1634877"", ""store_id"": ""7179328c-1a1f-55a9-ae65-bf8b01f5c0dd"", ""longitude"": ""-115.2885668""}",Uber Eats - Total Wine & More (Las Vegas - Summerlin)
"[""truly""]","{""latitude"": ""35.7457009"", ""store_id"": ""97cbe499-7ce9-5b36-86b4-68f7fe33f3b9"", ""longitude"": ""-78.7613888""}",Uber Eats - Lowes Foods (6430 Tryon Road)
"[""truly""]","{""latitude"": ""40.35681090390928"", ""store_id"": ""c80d1f5f-a778-587f-823e-4746fd68abd9"", ""longitude"": ""-74.79764514621414""}",Uber Eats - Route 31 Liquors
"[""truly""]","{""latitude"": ""34.14644"", ""store_id"": ""869128ae-b26c-550b-8057-b2698478ea41"", ""longitude"": ""-118.26446""}",Uber Eats - Broadway Liquor Mart
"[""truly""]","{""latitude"": ""34.1337084"", ""store_id"": ""06df54e9-fc83-5f27-b71f-493bf3dc9f9b"", ""longitude"": ""-80.8814231""}",Uber Eats - Lowes Foods (120 Forum Drive)
"[""truly""]","{""latitude"": ""34.8074106"", ""store_id"": ""0a8439c1-b84f-560d-b61b-ebb285dacfb5"", ""longitude"": ""-82.2245461""}",Uber Eats - Lowes Foods (2815 Woodruff Rd)
"[""truly""]","{""latitude"": ""35.63783"", ""store_id"": ""9f3cb4eb-7e21-58c7-afe2-5339f2141a0b"", ""longitude"": ""-80.10586""}",Uber Eats - Lowes Foods (17525 S. Highway 109)
"[""truly""]","{""latitude"": ""45.02453"", ""store_id"": ""0fe1611e-0d11-5ebd-b300-369f7c2d2eac"", ""longitude"": ""-84.72329""}",Uber Eats - Meijer (250 Meijer Dr)
"[""truly""]","{""latitude"": ""42.99167"", ""store_id"": ""4e546335-4267-5d26-ba01-2726c75abc3f"", ""longitude"": ""-78.81965""}",Uber Eats - Premier Wine & Spirits
"[""truly""]","{""latitude"": ""42.31582"", ""store_id"": ""3036066b-8240-5f0e-9c69-41333e749e2d"", ""longitude"": ""-71.06265""}",Uber Eats - EZ Market
"[""truly""]","{""latitude"": ""32.00853"", ""store_id"": ""2cb3ce2f-0207-5a31-9c3c-c452ac0631e3"", ""longitude"": ""-101.97828""}",Uber Eats - Good Times Liquor N More
"[""truly""]","{""latitude"": ""40.059569"", ""store_id"": ""c5413c12-1b13-5695-8d75-2639b0a7137d"", ""longitude"": ""-83.048138""}",Uber Eats - Beer Zone
"[""truly""]","{""latitude"": ""35.20665"", ""store_id"": ""2096e804-385c-528e-b2a3-2e8d72171bad"", ""longitude"": ""-79.4816""}",Uber Eats - Lowes Foods (266 Central Park Avenue)
"[""truly""]","{""latitude"": ""36.2171975"", ""store_id"": ""a35e30f6-399d-5104-9277-c22829298e97"", ""longitude"": ""-79.7862806""}",Uber Eats - Lowes Foods (5820F North Church Street)
"[""truly""]","{""latitude"": ""36.49929"", ""store_id"": ""f89c4556-b835-54a5-9343-0b0c1723810d"", ""longitude"": ""-80.61802""}",Uber Eats - Lowes Foods (715 Independence Boulevard)
"[""truly""]","{""latitude"": ""41.07085"", ""store_id"": ""3931e6d1-f271-5cd6-a383-363deb141027"", ""longitude"": ""-74.74345""}",Uber Eats - USA Wine Traders Club of Newton
"[""truly""]","{""latitude"": ""34.41405"", ""store_id"": ""820b037d-d4b7-5a8c-a23c-d49920ede338"", ""longitude"": ""-84.28217""}",Uber Eats - Lowes Foods (70 Foothills Pkwy)
"[""truly""]","{""latitude"": ""35.1738604"", ""store_id"": ""b6de990a-3ce3-50b5-a909-83eb9c3838de"", ""longitude"": ""-79.4186847""}",Uber Eats - Lowes Foods (1740 Old Morganton Road)
"[""truly""]","{""latitude"": ""39.4885087"", ""store_id"": ""52d364b0-21fd-5ca2-8715-0e8661206dde"", ""longitude"": ""-74.464264""}",Uber Eats - Smitty's Wine & Spirits
"[""truly""]","{""latitude"": ""37.78801"", ""store_id"": ""1c7e211c-d244-5bbf-be75-ec29d3d9e21f"", ""longitude"": ""-122.23217""}",Uber Eats - G1 Liquor 3
"[""truly""]","{""latitude"": ""36.6963"", ""store_id"": ""4a0a773f-5da5-5190-9105-f202a22926a5"", ""longitude"": ""-121.63977""}",Uber Eats - Quik Save
"[""truly""]","{""latitude"": ""34.17926"", ""store_id"": ""00d7a018-1310-5039-bfa1-693dcb320bc2"", ""longitude"": ""-118.44045""}",Uber Eats - George's Liquor & Jr Market
"[""truly""]","{""latitude"": ""34.0208207"", ""store_id"": ""479591a2-507f-5a91-9370-cbb5df40f239"", ""longitude"": ""-80.9687836""}",Uber Eats - Lowes Foods (4711 Forest Drive)
"[""truly""]","{""latitude"": ""43.3359114992246"", ""store_id"": ""619f9cd3-2a09-5875-bcfc-88f136bb2211"", ""longitude"": ""-73.67975138623392""}",Uber Eats - Monty's Discount Wine & Liquor
"[""truly""]","{""latitude"": ""30.27481"", ""store_id"": ""2fa0d02b-362f-52c6-b4fb-25b6736e324b"", ""longitude"": ""-97.75263""}",Uber Eats - Spec's (North Lamar)
"[""truly""]","{""latitude"": ""27.88981"", ""store_id"": ""b9e85f65-4ce6-53f8-b921-cf6c39c3a3f9"", ""longitude"": ""-82.52925""}",Uber Eats - Duckweed Liquors (Westshore Marina)
"[""truly""]","{""latitude"": ""35.89964"", ""store_id"": ""19f0339f-c1ab-5dda-a1bf-921018c0d8b5"", ""longitude"": ""-79.94821""}","Uber Eats - Lowes Foods (10106 S Main Street, Suite A)"
"[""truly""]","{""latitude"": ""34.31146"", ""store_id"": ""b3fa02e9-597d-566f-959c-30c1155eb355"", ""longitude"": ""-89.94185""}",Uber Eats - Eagle Wine & Liquor
"[""truly""]","{""latitude"": ""39.112011051192255"", ""store_id"": ""f3b757ed-94e4-592a-abb8-2d5f8df82c5a"", ""longitude"": ""-77.53561282251705""}",Uber Eats - Sprouts Farmers Market
"[""truly""]","{""latitude"": ""36.6495973"", ""store_id"": ""2594c1de-40ec-540a-b91d-491e391ac844"", ""longitude"": ""-87.4385007""}",Uber Eats - The Hut Liquors #1 Discount Liquor Store in Oak Grove KY
"[""truly""]","{""latitude"": ""31.2129678"", ""store_id"": ""5ccf99e5-dc90-530d-8f7b-cacd06639231"", ""longitude"": ""-81.4878633""}",Uber Eats - A to Z Liquors
"[""truly""]","{""latitude"": ""35.587283"", ""store_id"": ""371c5d18-07c0-57aa-b87b-2b5a929add2b"", ""longitude"": ""-80.8721571""}",Uber Eats - Lowes Foods (125 Center Square Drive )
"[""truly""]","{""latitude"": ""31.45120240629019"", ""store_id"": ""212f4e23-3ccb-57ff-b94e-9187107d7800"", ""longitude"": ""-83.52511651455522""}",Uber Eats - Royal Liquor Store 
"[""truly""]","{""latitude"": ""34.21032"", ""store_id"": ""eeae2557-f321-5af2-9e2d-b276ca470fde"", ""longitude"": ""-83.48077""}",Uber Eats - Peach State Bottle Shop
"[""truly""]","{""latitude"": ""41.53866"", ""store_id"": ""95fde3e4-3be2-5275-bf1a-f55d767934f8"", ""longitude"": ""-81.49761""}","Uber Eats - Noble Romans Pizzeria (798 Richmond Road, Ohio)"
"[""truly""]","{""latitude"": ""33.4663173"", ""store_id"": ""42b33281-003d-5016-913b-b1bba182301f"", ""longitude"": ""-112.2706677""}",Uber Eats - Sprouts Farmers Market
"[""truly""]","{""latitude"": ""33.93199"", ""store_id"": ""2801d3e8-257e-5388-94af-02cfb7e1f1d9"", ""longitude"": ""-118.19538""}",Uber Eats - Gatewood Liquor
"[""truly""]","{""latitude"": ""32.9346837"", ""store_id"": ""291493e3-9fac-5077-8375-6d4b8ed7c8e8"", ""longitude"": ""-79.9987973""}","Uber Eats - Lowes Foods (1000 Tanner Ford Boulevard, Suite 726)"
"[""truly""]","{""latitude"": ""35.81657"", ""store_id"": ""911bda12-59e6-5af7-b888-27daa5d505f6"", ""longitude"": ""-81.30354""}",Uber Eats - Lowes Foods (9441 NC Highway 127)
"[""truly""]","{""latitude"": ""41.24755"", ""store_id"": ""4882120e-4977-5869-9beb-4381eee219be"", ""longitude"": ""-96.02288""}",Uber Eats - Total Wine & More (Omaha)
"[""truly""]","{""latitude"": ""36.0776586"", ""store_id"": ""9fc3a988-dfbe-5221-8a9d-6993cdf1672c"", ""longitude"": ""-79.5291147""}",Uber Eats - Lowes Foods (1191 University Drive)
"[""truly""]","{""latitude"": ""26.61373"", ""store_id"": ""2f6bcfc5-9680-51c3-8abb-27ff0796ec6d"", ""longitude"": ""-80.0572""}",Uber Eats - Coast Wine & Liquors
"[""truly""]","{""latitude"": ""33.38483"", ""store_id"": ""44b2f216-9930-55a3-8a4d-5f5c19344960"", ""longitude"": ""-86.94263""}",Uber Eats - Pleasure Island Liquor Store
"[""truly""]","{""latitude"": ""40.5165562"", ""store_id"": ""e6c7eb73-8d0b-40ae-af42-c1386828c7b2"", ""longitude"": ""-74.2344045""}",Uber Eats - Chardonnay Wines & Liquor 
"[""truly""]","{""latitude"": ""33.04645"", ""store_id"": ""026850d8-7a93-5470-84df-25ac3644a724"", ""longitude"": ""-85.01283""}",Uber Eats - LIQUOR DEPOT (Columbus)
"[""truly""]","{""latitude"": ""39.37992"", ""store_id"": ""31198cb2-0975-5d8d-8a57-e345645bb198"", ""longitude"": ""-76.5372""}",Uber Eats - Harford Wine And Spirits
"[""truly""]","{""latitude"": ""34.9012189"", ""store_id"": ""ea11503b-135a-5037-859b-9c1679ea2ead"", ""longitude"": ""-82.2544031""}","Uber Eats - Lowes Foods (850 East Suber Road, Suite 200)"
"[""truly""]","{""latitude"": ""34.3136717"", ""store_id"": ""fc8aea07-05a8-5e2b-b800-b14fd509716b"", ""longitude"": ""-83.7793043""}",Uber Eats - Rabbittown Package Store
"[""truly""]","{""latitude"": ""44.68167"", ""store_id"": ""27aae537-5e1f-53ed-88dd-a763a879efb3"", ""longitude"": ""-73.45067""}",Uber Eats - Gioiosa's Wine & Liquor
"[""truly""]","{""latitude"": ""34.28572"", ""store_id"": ""621e2eb7-569b-502a-821d-1e142a2540a2"", ""longitude"": ""-118.87622""}",Uber Eats - Old Town Liquor
"[""truly""]","{""latitude"": ""40.5674155"", ""store_id"": ""a710ae85-4adf-403e-946d-bef8bf3f04ac"", ""longitude"": ""-74.1114268""}",Uber Eats - Reliance Wine and Liquor
"[""truly""]","{""latitude"": ""38.95137"", ""store_id"": ""380a11d3-5c0c-52fb-b36a-f4c764db4d30"", ""longitude"": ""-92.33322""}",Uber Eats - Tiger Market
"[""truly""]","{""latitude"": ""38.02882"", ""store_id"": ""911ac126-b3b1-551d-84a7-ecd9f42fb778"", ""longitude"": ""-121.96008""}",Uber Eats - Beverage House Liquor #15
"[""truly""]","{""latitude"": ""32.91408"", ""store_id"": ""92c70455-4af2-54ac-9d64-6d0ae8d8d917"", ""longitude"": ""-97.34945""}",Uber Eats - Blue Mound Liquor
"[""truly""]","{""latitude"": ""33.7857725"", ""store_id"": ""d1a51fc9-7fde-55ea-86ea-ee15d8fdf872"", ""longitude"": ""-84.1040797""}",Uber Eats - Rockbridge Package
"[""truly""]","{""latitude"": ""32.9136818"", ""store_id"": ""94b0dedc-ea57-5dce-9bf4-6fdd56694bf0"", ""longitude"": ""-97.3203821""}",Uber Eats - Spec's (Citadel)
"[""truly""]","{""latitude"": ""25.57669771203526"", ""store_id"": ""5fef86af-eff7-5e8f-ad1e-52eede793de5"", ""longitude"": ""-80.337322245374""}",Uber Eats - Best Buy Liquors - Old Cutler
"[""truly""]","{""latitude"": ""36.1142633"", ""store_id"": ""02e8e29f-69a4-5dc8-a682-8dfa14b8eda1"", ""longitude"": ""-79.8815875""}",Uber Eats - Lowes Foods (1581 New Garden Road)
"[""truly""]","{""latitude"": ""39.02029"", ""store_id"": ""b7a62c7b-b5f3-52d9-91f2-4cf59d3caeaa"", ""longitude"": ""-76.693433""}",Uber Eats - The Fresh Market (Crofton)
"[""truly""]","{""latitude"": ""40.836787604984245"", ""store_id"": ""669dcd4b-affb-5c9e-b647-f2bc311a2cc4"", ""longitude"": ""-73.04669241068561""}",Uber Eats - Gaurav Farmingville Wine's and Liquors
"[""truly""]","{""latitude"": ""29.92761"", ""store_id"": ""86e0c9d1-7029-55bf-bfa4-741ffe798d6f"", ""longitude"": ""-95.628169""}",Uber Eats - Best Buy Liquor 2
"[""truly""]","{""latitude"": ""42.2338"", ""store_id"": ""00ec98b7-607b-5f2a-971f-e10245c87112"", ""longitude"": ""-88.33628""}",Uber Eats - Phillips 66
"[""truly""]","{""latitude"": ""32.84752"", ""store_id"": ""2b24ea31-88c7-58f4-bb84-10d8ce3894c2"", ""longitude"": ""-97.36094""}",Uber Eats - ShortHorn Liquor
"[""truly""]","{""latitude"": ""25.700894"", ""store_id"": ""63706108-ee3c-523f-acbd-5dfcfdc01e25"", ""longitude"": ""-80.368165""}",Uber Eats - Cherub’s Flowers & More
"[""truly""]","{""latitude"": ""40.894801"", ""store_id"": ""09ed4255-aa64-5b39-93d9-6a91452b0df8"", ""longitude"": ""-74.081618""}",Uber Eats - USA Wine Traders Club of Saddle Brook
"[""truly""]","{""latitude"": ""33.42477"", ""store_id"": ""eee1e0ec-6100-5c9b-833d-54185974ed57"", ""longitude"": ""-117.6137""}",Uber Eats - Victoria Market and Liquor
"[""truly""]","{""latitude"": ""34.2084757"", ""store_id"": ""86f0b767-5bf7-540f-9ce1-45e342037f7e"", ""longitude"": ""-118.596057""}",Uber Eats - Alcon Liquor and Jr. Market
"[""truly""]","{""latitude"": ""36.2659906"", ""store_id"": ""4171765d-afd7-5b09-a0fe-75d61fd44ed1"", ""longitude"": ""-115.2579576""}",Uber Eats - Total Wine & More (Las Vegas - Centennial)
"[""truly""]","{""latitude"": ""40.560662"", ""store_id"": ""564b8032-6f6f-5930-bc03-fa1cdd755af9"", ""longitude"": ""-74.4401097""}",Uber Eats - Food Bazaar (Piscataway)
"[""truly""]","{""latitude"": ""33.74718"", ""store_id"": ""7245e3f9-da96-551e-8810-da4b1449b319"", ""longitude"": ""-116.96343""}",Uber Eats - La Perla Market Carniceria & Taqueria
"[""truly""]","{""latitude"": ""29.6415706"", ""store_id"": ""abafd297-f233-5fa3-917f-e06fb586953f"", ""longitude"": ""-95.5201864""}",Uber Eats - Stop N Shop
"[""truly""]","{""latitude"": ""26.31714"", ""store_id"": ""378afe02-d0ef-5855-b897-a24c0831a742"", ""longitude"": ""-80.18432""}",Uber Eats - Hillsboro Liquors
"[""truly""]","{""latitude"": ""33.74346"", ""store_id"": ""08292c56-2eb6-59ba-88a3-935b42fe3b60"", ""longitude"": ""-118.29261""}",Uber Eats - Hello Liquor
"[""truly""]","{""latitude"": ""36.07378"", ""store_id"": ""52b3ed51-b2a0-52f0-abc8-630518fe6d91"", ""longitude"": ""-79.27549""}",Uber Eats - Lowes Foods (1020 Mebane Oaks Rd )
"[""truly""]","{""latitude"": ""40.65562"", ""store_id"": ""6365ddf8-203d-5e56-b2ea-1f32f9c04038"", ""longitude"": ""-73.95025""}",Uber Eats - Zero Proof - The Alcohol Free Liquor Shop
"[""truly""]","{""latitude"": ""33.217436"", ""store_id"": ""e248d6e2-8448-55ce-ae95-24d8ef5a67ae"", ""longitude"": ""-96.6523994""}",Uber Eats - Spec's (McKinney)
"[""truly""]","{""latitude"": ""40.60248"", ""store_id"": ""5619c4d1-caa1-5dc7-a4e5-80bf45655854"", ""longitude"": ""-73.99373""}",Uber Eats - Bay 86 Wine & Liquor
"[""truly""]","{""latitude"": ""41.69642233963991"", ""store_id"": ""a450575a-1e88-53c6-8d3e-8e57c5171d06"", ""longitude"": ""-72.75562104651151""}",Uber Eats - Campus Wine & Spirits
"[""truly""]","{""latitude"": ""41.2892"", ""store_id"": ""ff5bbe4a-5b1c-543e-a9ac-e7e3b3553f2b"", ""longitude"": ""-73.83836""}",Uber Eats - Parkside Wine & Liquors
"[""truly""]","{""latitude"": ""27.32157"", ""store_id"": ""66981de3-78df-51fe-b9c3-f82f5b262bd3"", ""longitude"": ""-82.49708""}",Uber Eats - Beneva Tobacco & Beer
"[""truly""]","{""latitude"": ""33.43702"", ""store_id"": ""6e98e59f-4f4d-5333-ac40-51b5fe880180"", ""longitude"": ""-112.09414""}",Uber Eats - Pop N Bottles (Buckeye Rd)
"[""truly""]","{""latitude"": ""33.6271"", ""store_id"": ""a8d3a487-d85a-5d0f-b4a5-324906db65b7"", ""longitude"": ""-117.88176""}",Uber Eats - Park Newport Spirits and Cafe
"[""truly""]","{""latitude"": ""36.312655"", ""store_id"": ""3c1a9666-a15d-5afe-9616-5189a7c4a723"", ""longitude"": ""-119.331342""}",Uber Eats - Beverage House Liquor #27
"[""truly""]","{""latitude"": ""35.3799496"", ""store_id"": ""f2a24cbd-c9b2-5f12-a4e7-b039e1af3554"", ""longitude"": ""-80.7357426""}",Uber Eats - Lowes Foods (2415 Herrons Nest Pl NW)
"[""truly""]","{""latitude"": ""28.54852"", ""store_id"": ""884f52b4-1893-522a-982e-00c04704278f"", ""longitude"": ""-81.19433""}",Uber Eats - Woodbury Wine & Spirits (Woodbury Rd)
"[""truly""]","{""latitude"": ""41.494165"", ""store_id"": ""7454b605-fa88-58bf-a0c8-ca769e07df46"", ""longitude"": ""-87.639146""}",Uber Eats - K & N Market & Wine
"[""truly""]","{""latitude"": ""33.7262"", ""store_id"": ""47f63d41-bdb7-5f65-a801-b699831d1889"", ""longitude"": ""-118.28815""}",Uber Eats - Mr C's Liquor
"[""truly""]","{""latitude"": ""38.18772"", ""store_id"": ""879e46f0-8781-5ef0-928c-40326a1d5d78"", ""longitude"": ""-85.21094""}",Uber Eats - Paradise Spirits & Wine
"[""truly""]","{""latitude"": ""33.8161"", ""store_id"": ""d0b1e7f4-2667-592c-a8ec-579ec0374f90"", ""longitude"": ""-116.39324""}",Uber Eats - Jerry's Market & Liquor
"[""truly""]","{""latitude"": ""33.88815"", ""store_id"": ""1c640fea-f5b8-5450-aae0-34208f97b6e4"", ""longitude"": ""-117.84285""}",Uber Eats - Qwik Korner 
"[""truly""]","{""latitude"": ""47.05004"", ""store_id"": ""19239d66-e9c1-545f-9b2b-d57a97ad584b"", ""longitude"": ""-122.79614""}",Uber Eats - Buddies Grocery (Matin Way East)
"[""truly""]","{""latitude"": ""40.74656"", ""store_id"": ""9deff5bc-6cba-5430-aef9-15d7d06bcead"", ""longitude"": ""-73.0555""}",Uber Eats - Bayport Wine And Liquor Depot
"[""truly""]","{""latitude"": ""30.56003"", ""store_id"": ""0ba04f4b-f90a-57be-93dd-ab193dbeed34"", ""longitude"": ""-87.71377""}",Uber Eats - Hub City Package Store
"[""truly""]","{""latitude"": ""38.80187"", ""store_id"": ""c92df3c5-b36c-580e-9331-a6aa702a673e"", ""longitude"": ""-90.71644""}",Uber Eats - Runny Meade Liquor
"[""truly""]","{""latitude"": ""32.75871661787271"", ""store_id"": ""b563d992-2dd3-528e-986d-60e3c97580e9"", ""longitude"": ""-97.36483366444233""}",Uber Eats - USA Liquor Stop
"[""truly""]","{""latitude"": ""35.68656"", ""store_id"": ""2afa7a2f-405e-5a02-9ee7-d33638cc98c9"", ""longitude"": ""-79.82506""}",Uber Eats - Lowes Foods (737 West Dixie Drive)
"[""truly""]","{""latitude"": ""34.0636877"", ""store_id"": ""b2655c4a-14dc-5687-84da-022edc860c2e"", ""longitude"": ""-118.3095485""}",Uber Eats - Sandy Liquor Mart
"[""truly""]","{""latitude"": ""26.2856821"", ""store_id"": ""6f019d21-f1a5-4002-b55d-760a1c6e9cb5"", ""longitude"": ""-80.2364187""}",Uber Eats - Fine Wine & Spirits
"[""truly""]","{""latitude"": ""34.04068"", ""store_id"": ""7a892f6f-7a1f-589f-a85f-75341189ce90"", ""longitude"": ""-118.18714""}",Uber Eats - XO Liquor & Mart
"[""truly""]","{""latitude"": ""39.76967"", ""store_id"": ""145ac9fa-ea2f-53c8-b848-b3411bd90684"", ""longitude"": ""-105.02917""}",Uber Eats - Cana's Liquor Wine & Spirits
"[""truly""]","{""latitude"": ""40.79748"", ""store_id"": ""b2c7f497-6f4c-5adb-93de-cdc9951bc251"", ""longitude"": ""-81.76579""}",Uber Eats - Speedway
"[""truly""]","{""latitude"": ""35.30516"", ""store_id"": ""d3c8756a-b316-5f8a-afed-37fd6c434370"", ""longitude"": ""-77.78951""}",Uber Eats - Speedway
"[""truly""]","{""latitude"": ""47.56449"", ""store_id"": ""c9ec157d-cede-5233-a691-3082d2bebe49"", ""longitude"": ""-122.68078""}",Uber Eats - CHEF'STORE (5011 Auto Center Way)
"[""truly""]","{""latitude"": ""47.69971"", ""store_id"": ""2307361d-f063-5012-a203-a2c5101e3915"", ""longitude"": ""-116.78331""}",Uber Eats - CHEF'STORE (208 E Appleway Ave)
"[""truly""]","{""latitude"": ""34.81865"", ""store_id"": ""0f03d1b3-d254-575b-a130-e7601de4e3c9"", ""longitude"": ""-118.88439""}",Uber Eats - Speedway
"[""truly""]","{""latitude"": ""36.98756"", ""store_id"": ""f384d85f-275a-5715-bddc-7fcde8d882bf"", ""longitude"": ""-121.98245""}",Uber Eats - CHEF'STORE (1600 Commerical Way)
"[""truly""]","{""latitude"": ""35.070905"", ""store_id"": ""63bbf991-c9b1-5ff6-a7b7-c178e6fadc58"", ""longitude"": ""-78.957409""}",Uber Eats - CHEF'STORE (511 Cross Creek Mall)
"[""truly""]","{""latitude"": ""46.11789"", ""store_id"": ""d25de8c5-81e4-5dc8-bc96-e0eaef8bf48e"", ""longitude"": ""-122.89278""}",Uber Eats - CHEF'STORE (2303 Talley Way)
"[""truly""]","{""latitude"": ""45.66044"", ""store_id"": ""0c106b46-30e6-51d8-9f94-4fc2e8d329eb"", ""longitude"": ""-122.56353""}",Uber Eats - CHEF'STORE (10611 NE 53rd St)
"[""truly""]","{""latitude"": ""37.95716"", ""store_id"": ""d74670b0-425b-5314-8b06-81b909b85075"", ""longitude"": ""-122.03746""}",Uber Eats - CHEF'STORE (2050 Monument Dr)
"[""truly""]","{""latitude"": ""35.2109"", ""store_id"": ""a1ddd3a5-75da-5b29-8277-0a771fe6de7b"", ""longitude"": ""-80.78371""}",Uber Eats - CHEF'STORE (3304 Eastway Drive)
"[""truly""]","{""latitude"": ""37.79385"", ""store_id"": ""e7807bb7-8ffe-5496-ad67-501a421618ef"", ""longitude"": ""-122.26695""}",Uber Eats - CHEF'STORE (400 Oak St.)
"[""truly""]","{""latitude"": ""39.1418"", ""store_id"": ""855e7d30-ce67-59f0-b61a-10d92c502978"", ""longitude"": ""-121.63718""}",Uber Eats - CHEF'STORE (717 Colusa Hwy.)
"[""truly""]","{""latitude"": ""32.81832"", ""store_id"": ""0fac1e82-6634-56a1-84a5-be0d837986f8"", ""longitude"": ""-79.95046""}",Uber Eats - CHEF'STORE (1510 Meeting St)
"[""truly""]","{""latitude"": ""34.04599"", ""store_id"": ""b47ce5e1-60a2-555f-90a8-d81288823d76"", ""longitude"": ""-81.12272""}",Uber Eats - CHEF'STORE (655 Saint Andrews Rd)
"[""truly""]","{""latitude"": ""34.94105"", ""store_id"": ""389941ed-ef24-5439-926c-7811f0e49d35"", ""longitude"": ""-81.99072""}",Uber Eats - CHEF'STORE (300 W. Blackstock Rd)
"[""truly""]","{""latitude"": ""46.57692"", ""store_id"": ""a09df467-df27-57b6-900a-de421aee22cf"", ""longitude"": ""-120.48229""}",Uber Eats - CHEF'STORE (1406 E. Mead St.)
"[""truly""]","{""latitude"": ""46.23311"", ""store_id"": ""13f06b6c-b876-59bb-afbb-cc98fd1aaae3"", ""longitude"": ""-119.2161""}",Uber Eats - CHEF'STORE (1939 Fowler St.)
"[""truly""]","{""latitude"": ""43.46939"", ""store_id"": ""e07a865f-3317-5751-ad4f-94cccedde7f2"", ""longitude"": ""-85.97984""}",Uber Eats - Meijer (4665 S Green Ave)
"[""truly""]","{""latitude"": ""37.77072"", ""store_id"": ""0cb01f90-eb6f-560a-8200-a84dd06232ee"", ""longitude"": ""-122.41811""}",Uber Eats - CHEF'STORE (170 S. Van Ness Ave.)
"[""truly""]","{""latitude"": ""47.18472416017856"", ""store_id"": ""fd108b10-8341-53f0-9d23-6dc726c57d1f"", ""longitude"": ""-122.46447894159628""}",Uber Eats - CHEF'STORE (16208 Tacoma Mall Blvd.)
